 Generated on 02-Apr-2026 at 12:10:30 using ROSCO-v2.6.0
                Time          WE_Cp                    WE_b                     WE_w                     WE_t                     WE_Vm                    WE_Vt                    WE_Vw                    WE_lambda                PC_PICommand             GenSpeedF                RotSpeedF                NacIMU_FA_AccF           FA_AccF                  Fl_PitCom                PC_MinPit                axisTilt_1P              axisYaw_1P               axisTilt_2P              axisYaw_2P               YawRateCom               NacHeadingTarge          NacVaneOffset            Yaw_err                  YawState                 FF_PitchRate             REWS                     REWS_f                   REWS_b                   GenTq                    VS_State                 PltFomPtchRate           PltFomPtchRateF
               (sec)          [-]                      [-]                      [-]                      [-]                      [m/s]                    [m/s]                    [m/s]                    [rad]                    [rad]                    [rad/s]                  [rad/s]                  [rad/s]                  [m/s]                    [rad]                    [rad]                                                                                                                        [rad/s]                  [rad]                    [rad]                    [rad]                                             [rad/s]                  [m/s]                    [m/s]                    [m/s]                    [Nm]                                              [rad/s]                  [rad/s]        
             1.10000              3.18730E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20042E+01              5.74936E-04              1.20048E+01              7.97772E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.11250              3.18730E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20043E+01              5.98311E-04              1.20049E+01              7.97762E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.12500              3.18729E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20045E+01              6.22290E-04              1.20051E+01              7.97752E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.13750              3.18729E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20046E+01              6.46876E-04              1.20053E+01              7.97742E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.15000              3.18728E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20047E+01              6.72072E-04              1.20054E+01              7.97732E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.16250              3.18727E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20049E+01              6.97882E-04              1.20056E+01              7.97721E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.17500              3.18727E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20050E+01              7.24307E-04              1.20057E+01              7.97711E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.18750              3.18726E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20051E+01              7.51350E-04              1.20059E+01              7.97700E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.20000              3.18725E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20053E+01              7.79012E-04              1.20061E+01              7.97689E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.21250              3.18725E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20054E+01              8.07296E-04              1.20062E+01              7.97678E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.22500              3.18724E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20056E+01              8.36202E-04              1.20064E+01              7.97667E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.23750              3.18723E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20057E+01              8.65731E-04              1.20066E+01              7.97655E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.25000              3.18722E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20058E+01              8.95884E-04              1.20067E+01              7.97644E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.26250              3.18722E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20060E+01              9.26660E-04              1.20069E+01              7.97632E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.27500              3.18721E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20061E+01              9.58060E-04              1.20071E+01              7.97620E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.28750              3.18720E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20063E+01              9.90082E-04              1.20073E+01              7.97609E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.30000              3.18719E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20064E+01              1.02273E-03              1.20075E+01              7.97597E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.31250              3.18719E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20066E+01              1.05599E-03              1.20076E+01              7.97584E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.32500              3.18718E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20067E+01              1.08987E-03              1.20078E+01              7.97572E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.33750              3.18717E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20069E+01              1.12437E-03              1.20080E+01              7.97560E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.35000              3.18716E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20071E+01              1.15949E-03              1.20082E+01              7.97547E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.36250              3.18716E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20072E+01              1.19521E-03              1.20084E+01              7.97534E+00              1.11841E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.37500              3.18715E-01              1.11841E-01              7.91681E-01              1.97868E+07              1.20074E+01              1.23155E-03              1.20086E+01              7.97522E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.38750              3.18714E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20075E+01              1.26849E-03              1.20088E+01              7.97509E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.40000              3.18713E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20077E+01              1.30603E-03              1.20090E+01              7.97496E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.41250              3.18712E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20078E+01              1.34417E-03              1.20092E+01              7.97483E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.42500              3.18712E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20080E+01              1.38290E-03              1.20094E+01              7.97470E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.43750              3.18711E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20082E+01              1.42222E-03              1.20096E+01              7.97456E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.45000              3.18710E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20083E+01              1.46212E-03              1.20098E+01              7.97443E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.46250              3.18709E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20085E+01              1.50261E-03              1.20100E+01              7.97429E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.47500              3.18708E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20087E+01              1.54366E-03              1.20102E+01              7.97416E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.48750              3.18707E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20088E+01              1.58528E-03              1.20104E+01              7.97402E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.50000              3.18707E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20090E+01              1.62747E-03              1.20106E+01              7.97388E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.51250              3.18706E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20092E+01              1.67020E-03              1.20108E+01              7.97375E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.52500              3.18705E-01              1.11840E-01              7.91681E-01              1.97868E+07              1.20093E+01              1.71349E-03              1.20110E+01              7.97361E+00              1.11840E-01              7.91681E-01              7.91681E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.53750              3.18704E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20095E+01              1.75732E-03              1.20112E+01              7.97347E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.55000              3.18703E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20097E+01              1.80168E-03              1.20115E+01              7.97333E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.56250              3.18702E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20098E+01              1.84657E-03              1.20117E+01              7.97319E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.57500              3.18702E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20100E+01              1.89197E-03              1.20119E+01              7.97304E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.58750              3.18701E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20102E+01              1.93789E-03              1.20121E+01              7.97290E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.60000              3.18700E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20103E+01              1.98432E-03              1.20123E+01              7.97276E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.61250              3.18699E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20105E+01              2.03123E-03              1.20125E+01              7.97262E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.62500              3.18698E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20107E+01              2.07864E-03              1.20127E+01              7.97247E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.63750              3.18697E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20108E+01              2.12652E-03              1.20130E+01              7.97233E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.65000              3.18696E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20110E+01              2.17487E-03              1.20132E+01              7.97218E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.66250              3.18696E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20112E+01              2.22368E-03              1.20134E+01              7.97204E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.67500              3.18695E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20113E+01              2.27295E-03              1.20136E+01              7.97189E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.68750              3.18694E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20115E+01              2.32265E-03              1.20138E+01              7.97175E+00              1.11840E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.70000              3.18693E-01              1.11840E-01              7.91680E-01              1.97868E+07              1.20117E+01              2.37279E-03              1.20141E+01              7.97160E+00              1.11839E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.71250              3.18692E-01              1.11839E-01              7.91680E-01              1.97868E+07              1.20119E+01              2.42335E-03              1.20143E+01              7.97145E+00              1.11839E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
             1.72500              3.18691E-01              1.11839E-01              7.91680E-01              1.97868E+07              1.20120E+01              2.47433E-03              1.20145E+01              7.97131E+00              1.11839E-01              7.91680E-01              7.91680E-01              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.20000E+01              1.20000E+01              1.20000E+01              1.97868E+07              4.00000E+00              0.00000E+00              0.00000E+00
